review_id,business_id,stars,review_date,text,useful
yfP9vB26RMeu42ks0OUeZg,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2018-03-05 04:07:04,"This was our second visit to Gin Joint. Our first was a delightful experience, on a Sunday following the opera at the Straz. I had made a reservation online, but when we arrived, there wasn't a record of that and I was advised to call instead. Our waiter, Brooks, was charming & attentive. The food was very good & we enjoyed the jazz combo after dinner. 

Tonight, however, was a disappointment. I called on Sat. night to make a reservation, but got the voicemail of the ""bar manager?""  Strange, I thought, but left a message requesting a 5:00pm reservation. No call back. The following day, still no call, so I called again in the morning. Same vm, left a message, but no call back before or after the performance. Still, we arrive at the restaurant around 5:15, there is no record of our reservation & we are told all tables are booked, but we can sit at one of the lounge tables. These were totally unsuitable for dining, especially because one of our party was physically challenged. I confronted the hostess & told her I had called twice requesting a reservation, had to leave a vm, and never got a return call. She said that they received a lot of voice mails & couldn't possibly answer them all!  I told her that this was unacceptable, that this was our second time there, and we should be treated with greater respect. Suddenly a mgr. intervened and we were escorted to a table. We again had Brooks as our server, who was attentive, but there were long lapses where we were waiting for a second glass of wine & for our check. The risotto I had was over salted, and the oysters came late ( they were very good), but they were supposed to precede the entree. 

This is a good restaurant with a unique atmosphere, but the overall experience was ruined by the inability to respond to a reservation request & the rather haughty and unacceptable reception from the Hostess on our arrival. Someone forgot to tell her that the customer is always right. In this case, the customer will not be returning and will be sure to pass this unfortunate experience along.",0
DZerF5NiCrUJ9MFDyv_zlQ,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2017-10-14 19:14:12,Food overpriced for what you get. Overcooked octopus. $30 baked potato with lobster was dry and under seasoned. Cocktails were good but price was way too high for well-quality liquor. Waitress was slow and not educated about the food.,2
r-B--NWbmKq_kw7G_c_Dxw,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-09-18 04:06:32,Being from the Napa Valley and living in LA I'm snobby af.  This place meets my high expectations for ambiance and a perfectly crafted cocktail.  Joseph G was particularly on pt with his recommendations.  I'll be back.,0
GJ85coGOxXE3J2AQgTzxog,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-05-01 00:34:12,Totally amazing bar and Lauren is a GREAT mixologist!!! If you are in Tampa you MUST stop by this place!! I can't say enough about this place. Makes me wish I lived here so I could come here every night!!!,1
6K6fCYDMaFTswezVfqqhVQ,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2017-10-08 12:19:45,"Really nice ambiance.  Only had dessert, which was excellent, and I can't wait to try out the rest of the menu. If you're into Gin, this is a definite Must Try! The service was great too",0
xBX2DLhox4WthSbioOoucQ,1B6S6XDoX1fWnQI0_K1b1Q,2.0,2018-04-20 11:49:40,"After a nice write-up in the Tampa Bay Times, my wife and I booked a dinner reservation. 

Pulled up front, just an address no signage, and used valet service. Once inside you could cut the pretentiousness with a knife; host tells us the bar is ""so pretty"" that he just stares at it through his entire shift (??) and our waiter, instead of mentioning any specials, proceeds to tell us how the owner just spent eight million dollars to buy a building two blocks away - still not sure why we would care.

The bar is nice, bright lights and a million bottles, the menu isn't nice. Just a few overpriced entrees that, although expensive, were small.

I ordered a gin martini with stuffed olives and my wife ordered wine. The martini was small and the olives were not fresh. The wine came in a beautiful eight inch glass, but only about two inches of wine.",0
SQwaIPEXsFIrwdEZGPIWIw,1B6S6XDoX1fWnQI0_K1b1Q,3.0,2018-05-13 20:25:22,"Is a beautiful Place to take your friends and Business partners.. geat music, cocktails, food! But the Manager need Customer Service Refreshing. I will go back because the place is absolutely beautiful and warm! Needs better Manager.",0
34E5U_KODJdcVTo3_PyCPg,1B6S6XDoX1fWnQI0_K1b1Q,1.0,2017-11-11 14:51:12,Terrible service and the door guy is a joke. Drinks are okay...nothing is very memorable.,0
ZHOwkB_gr6p_7jOcTNeu9A,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-03-01 01:32:50,"BRAVO !!  BRAVO!!

One of the best ambiance, service, meals and cocktail in Tampa; thanks to (Joey), Chef (Cody); Executive Chef (Gui).  

A Great Meal; Great Date; Great Dinner requires a balance of all the above - Outstanding!

When we saw Chef Gui was the executive chef - we immediately booked our best meal in Tampa!! Hands down.  Chef Cody and Waiter Joey were superb!!  Caring, Professional,  Attentaive, and Interactive!  Don't forget the singer!!

Thank you CW Gin Joint for a superbly great night!!!

Stan and Chris (from Brazil) Adwell",0
TNVkHw-ZJOX9lR0tBzhUBg,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2017-11-11 01:44:39,"Everything was amazing from arrival to departure. Food was great, drinks were amazing, service was on point as well! We tried a lot of things. We had the Angeled Eggs, which were diverse and great. My husband got the Caesar salad, which he said was top 10 he's had (that's saying a lot). I got the grilled cheese and a side of greens au gratin for my dinner, the grilled cheese was great and the greens were okay. My husband got the fish of the day, which was Mahi with whipped mashed potatoes, asparagus and a thin and light lemon cream sauce. It was so good! Our drinks were phenomenal and the service was as well. Our waiter Joe was attentive and great for suggestions. Can't wait to go back!",0
9mfvuPcr5R6rEPJLObZbhA,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-02-16 02:56:15,This place is a blast. I have been twice in the last month with friends and we all enjoyed ourselves a lot. Our bartender on our last trip was a true cocktail craftsman. I look forward to going back and having a meal in addition to cocktails. I was recommend reservations.,0
gBz97Y5dzr_aFyvH6f7SbA,1B6S6XDoX1fWnQI0_K1b1Q,4.0,2017-10-08 16:32:49,"I've never liked gin, though I have occasionally found a good bartender who can make an impressive craft cocktail with gin.  However, we found ourselves going to Vault of Souls, and Gin Joint seemed to be the perfect place to start the evening (seeing as how they are literally a door down from each other).  Picture an incredibly classy lounge or speakeasy - or don't picture it and just look at the pictures - and that's what you get with Gin Joint - beautiful chandeliers, classy music, and delicious drinks.

Admittedly, service is a bit slow, but that's what you get at a craft cocktail joint.  The cocktail menu includes a fold-out gin matrix, showing you each brand they carry and where on the flavor spectrum they fall.  They also recommend if you've never had gin, or haven't liked it in the past, to pick a gin and try a gin and tonic, served in a wine glass with a single large ice cube.  I decided to give gin another shot - I don't recall which one I had, but it was close to the orange peel/cinnamon side of the matrix.  Our friend got one that was more citrus-y.  Both ended up being good, but hers was much better.  I'd recommend going for one that has a hint of citrus.  Makes it much smoother.

The only reason I won't give Gin Joint 5 stars is that the food was really nothing special.  We got a cheese board, which Melissa and our friend shared, mussels in a tarragon cream sauce (one of the 3 different ways they serve mussels), and I got brussel sprouts cooked with bacon.  The sprouts were really good, but of course they were - bacon was involved.  However, the mussels were really sub par.  In fairness, maybe I just don't like tarragon cream, but I didn't like them at all.  Melissa and our friend seemed to enjoy the cheese, but Melissa also got Oysters Rockefeller and wasn't impressed.

In the end, Gin Joint is worth checking out.  If you like craft cocktails or want to try some gin, come here.  Not sure I would stay for dinner - I don't think I'll eat here again - but I would definitely come back for drinks.  One thing though - fellas - do me a favor and dress well.  I know the Tampa uniform for dressy is a clean t-shirt and closed toe sandals, but wake up and realize that this is a classy place and guys, t-shirts and jeans make you look like a punk.",1
tjoSm__TSlDp_ZZic1x7dA,1B6S6XDoX1fWnQI0_K1b1Q,5.0,2018-04-11 00:01:33,"I'd give the Gin Joint TEN stars if I could. We chose them to host my 40th birthday party and we could not be more impressed! From the second you approach the door and lobby you're transported to a different time and place where every person working there is dedicated to making you feel like the most important guest in the house. The whiskey/bourbon/scotch list is impeccable, craft cocktails are an adventure on their own, and the food? Whoa. If you don't know...now you know!",0
